ContigID	GOSlim_bin
Locus_30344_Transcript_1/1_Confidence_1.000_Length_179_transcripts_v2_32030	other metabolic processes
Locus_30348_Transcript_1/1_Confidence_1.000_Length_593_transcripts_v2_24618	cell organization and biogenesis
Locus_30358_Transcript_1/1_Confidence_1.000_Length_310_transcripts_v2_26467	stress response
Locus_30358_Transcript_1/1_Confidence_1.000_Length_310_transcripts_v2_26467	death
Locus_30358_Transcript_1/1_Confidence_1.000_Length_310_transcripts_v2_26467	cell cycle and proliferation
Locus_30358_Transcript_1/1_Confidence_1.000_Length_310_transcripts_v2_26467	cell organization and biogenesis
Locus_30358_Transcript_1/1_Confidence_1.000_Length_310_transcripts_v2_26467	signal transduction
Locus_30359_Transcript_1/1_Confidence_1.000_Length_270_transcripts_v2_27232	other biological processes
Locus_30365_Transcript_1/1_Confidence_1.000_Length_422_transcripts_v2_25361	protein metabolism
Locus_30365_Transcript_1/1_Confidence_1.000_Length_422_transcripts_v2_25361	other metabolic processes
Locus_30365_Transcript_1/1_Confidence_1.000_Length_422_transcripts_v2_25361	other biological processes
Locus_3037_Transcript_4/7_Confidence_0.450_Length_2357_transcripts_v2_23463	RNA metabolism
Locus_3037_Transcript_4/7_Confidence_0.450_Length_2357_transcripts_v2_23463	cell organization and biogenesis
Locus_3037_Transcript_4/7_Confidence_0.450_Length_2357_transcripts_v2_23463	transport
Locus_3037_Transcript_6/7_Confidence_0.400_Length_1539_transcripts_v2_23580	RNA metabolism
Locus_3037_Transcript_7/7_Confidence_0.200_Length_743_transcripts_v2_24259	RNA metabolism
Locus_30373_Transcript_1/1_Confidence_1.000_Length_253_transcripts_v2_27725	other biological processes
Locus_30389_Transcript_1/1_Confidence_1.000_Length_434_transcripts_v2_25286	signal transduction
Locus_30399_Transcript_1/1_Confidence_1.000_Length_224_transcripts_v2_28825	other metabolic processes
Locus_304_Transcript_2/3_Confidence_0.429_Length_1316_transcripts_v2_23665	death
Locus_304_Transcript_2/3_Confidence_0.429_Length_1316_transcripts_v2_23665	stress response
Locus_304_Transcript_2/3_Confidence_0.429_Length_1316_transcripts_v2_23665	other biological processes
Locus_304_Transcript_3/3_Confidence_0.571_Length_1487_transcripts_v2_23598	death
Locus_304_Transcript_3/3_Confidence_0.571_Length_1487_transcripts_v2_23598	stress response
Locus_304_Transcript_3/3_Confidence_0.571_Length_1487_transcripts_v2_23598	cell organization and biogenesis
Locus_304_Transcript_3/3_Confidence_0.571_Length_1487_transcripts_v2_23598	RNA metabolism
Locus_304_Transcript_3/3_Confidence_0.571_Length_1487_transcripts_v2_23598	signal transduction
Locus_3040_Transcript_1/2_Confidence_1.000_Length_533_transcripts_v2_24836	RNA metabolism
Locus_3040_Transcript_1/2_Confidence_1.000_Length_533_transcripts_v2_24836	transport
Locus_3040_Transcript_1/2_Confidence_1.000_Length_533_transcripts_v2_24836	cell organization and biogenesis
Locus_3040_Transcript_2/2_Confidence_1.000_Length_525_transcripts_v2_24870	transport
Locus_3040_Transcript_2/2_Confidence_1.000_Length_525_transcripts_v2_24870	protein metabolism
Locus_30400_Transcript_1/1_Confidence_1.000_Length_237_transcripts_v2_28284	other metabolic processes
Locus_30401_Transcript_1/1_Confidence_1.000_Length_221_transcripts_v2_28995	other metabolic processes
Locus_30410_Transcript_1/1_Confidence_1.000_Length_348_transcripts_v2_25986	transport
Locus_30411_Transcript_1/1_Confidence_1.000_Length_259_transcripts_v2_27544	transport
Locus_30418_Transcript_1/1_Confidence_1.000_Length_327_transcripts_v2_26235	signal transduction
Locus_30418_Transcript_1/1_Confidence_1.000_Length_327_transcripts_v2_26235	cell organization and biogenesis
Locus_30424_Transcript_1/1_Confidence_1.000_Length_224_transcripts_v2_28826	developmental processes
Locus_30436_Transcript_1/1_Confidence_1.000_Length_170_transcripts_v2_33046	other metabolic processes
Locus_30440_Transcript_1/1_Confidence_1.000_Length_250_transcripts_v2_27808	other metabolic processes
Locus_30440_Transcript_1/1_Confidence_1.000_Length_250_transcripts_v2_27808	protein metabolism
Locus_30476_Transcript_1/1_Confidence_1.000_Length_1135_transcripts_v2_23762	other biological processes
Locus_30476_Transcript_1/1_Confidence_1.000_Length_1135_transcripts_v2_23762	transport
Locus_30476_Transcript_1/1_Confidence_1.000_Length_1135_transcripts_v2_23762	other metabolic processes
Locus_30481_Transcript_1/1_Confidence_1.000_Length_702_transcripts_v2_24331	other metabolic processes
Locus_30486_Transcript_1/1_Confidence_1.000_Length_452_transcripts_v2_25184	protein metabolism
Locus_30486_Transcript_1/1_Confidence_1.000_Length_452_transcripts_v2_25184	other metabolic processes
Locus_30486_Transcript_1/1_Confidence_1.000_Length_452_transcripts_v2_25184	other biological processes
Locus_30493_Transcript_1/1_Confidence_1.000_Length_973_transcripts_v2_23896	cell organization and biogenesis
Locus_30493_Transcript_1/1_Confidence_1.000_Length_973_transcripts_v2_23896	RNA metabolism
Locus_30502_Transcript_1/1_Confidence_1.000_Length_170_transcripts_v2_33047	protein metabolism
Locus_30509_Transcript_1/1_Confidence_1.000_Length_674_transcripts_v2_24387	RNA metabolism
Locus_30526_Transcript_1/1_Confidence_1.000_Length_416_transcripts_v2_25393	developmental processes
Locus_30529_Transcript_1/1_Confidence_1.000_Length_183_transcripts_v2_31627	developmental processes
Locus_30529_Transcript_1/1_Confidence_1.000_Length_183_transcripts_v2_31627	protein metabolism
Locus_30529_Transcript_1/1_Confidence_1.000_Length_183_transcripts_v2_31627	other biological processes
Locus_30532_Transcript_4/4_Confidence_0.625_Length_169_transcripts_v2_33179	protein metabolism
Locus_30532_Transcript_4/4_Confidence_0.625_Length_169_transcripts_v2_33179	other biological processes
Locus_30532_Transcript_4/4_Confidence_0.625_Length_169_transcripts_v2_33179	developmental processes
Locus_30532_Transcript_4/4_Confidence_0.625_Length_169_transcripts_v2_33179	stress response
Locus_30532_Transcript_4/4_Confidence_0.625_Length_169_transcripts_v2_33179	death
Locus_30536_Transcript_1/1_Confidence_1.000_Length_282_transcripts_v2_26958	cell organization and biogenesis
Locus_30549_Transcript_1/1_Confidence_1.000_Length_394_transcripts_v2_25550	other biological processes
Locus_30549_Transcript_1/1_Confidence_1.000_Length_394_transcripts_v2_25550	developmental processes
Locus_30557_Transcript_1/1_Confidence_1.000_Length_244_transcripts_v2_28020	signal transduction
Locus_30557_Transcript_1/1_Confidence_1.000_Length_244_transcripts_v2_28020	transport
Locus_30581_Transcript_1/1_Confidence_1.000_Length_1139_transcripts_v2_23756	DNA metabolism
Locus_30596_Transcript_1/1_Confidence_1.000_Length_719_transcripts_v2_24298	protein metabolism
Locus_30613_Transcript_1/1_Confidence_1.000_Length_268_transcripts_v2_27300	RNA metabolism
Locus_30613_Transcript_1/1_Confidence_1.000_Length_268_transcripts_v2_27300	cell organization and biogenesis
Locus_30613_Transcript_1/1_Confidence_1.000_Length_268_transcripts_v2_27300	signal transduction
Locus_30613_Transcript_1/1_Confidence_1.000_Length_268_transcripts_v2_27300	death
Locus_30623_Transcript_1/1_Confidence_1.000_Length_433_transcripts_v2_25294	stress response
Locus_30636_Transcript_1/1_Confidence_1.000_Length_168_transcripts_v2_33334	transport
Locus_30647_Transcript_1/1_Confidence_1.000_Length_206_transcripts_v2_29811	DNA metabolism
Locus_30647_Transcript_1/1_Confidence_1.000_Length_206_transcripts_v2_29811	cell organization and biogenesis
Locus_30664_Transcript_1/1_Confidence_1.000_Length_433_transcripts_v2_25295	death
Locus_30664_Transcript_1/1_Confidence_1.000_Length_433_transcripts_v2_25295	protein metabolism
Locus_30664_Transcript_1/1_Confidence_1.000_Length_433_transcripts_v2_25295	stress response
Locus_30678_Transcript_1/1_Confidence_1.000_Length_461_transcripts_v2_25141	other metabolic processes
Locus_30695_Transcript_1/1_Confidence_1.000_Length_439_transcripts_v2_25259	RNA metabolism
Locus_30695_Transcript_1/1_Confidence_1.000_Length_439_transcripts_v2_25259	cell organization and biogenesis
Locus_30695_Transcript_1/1_Confidence_1.000_Length_439_transcripts_v2_25259	stress response
Locus_307_Transcript_4/7_Confidence_0.188_Length_250_transcripts_v2_27804	protein metabolism
Locus_30708_Transcript_1/1_Confidence_1.000_Length_175_transcripts_v2_32465	other metabolic processes
Locus_30708_Transcript_1/1_Confidence_1.000_Length_175_transcripts_v2_32465	other biological processes
Locus_30720_Transcript_1/1_Confidence_1.000_Length_201_transcripts_v2_30156	signal transduction
Locus_30721_Transcript_1/1_Confidence_1.000_Length_269_transcripts_v2_27272	other metabolic processes
Locus_30721_Transcript_1/1_Confidence_1.000_Length_269_transcripts_v2_27272	stress response
Locus_30723_Transcript_1/1_Confidence_1.000_Length_172_transcripts_v2_32807	protein metabolism
Locus_30723_Transcript_1/1_Confidence_1.000_Length_172_transcripts_v2_32807	other biological processes
Locus_30727_Transcript_1/1_Confidence_1.000_Length_256_transcripts_v2_27628	transport
Locus_30727_Transcript_1/1_Confidence_1.000_Length_256_transcripts_v2_27628	other metabolic processes
Locus_30727_Transcript_1/1_Confidence_1.000_Length_256_transcripts_v2_27628	cell organization and biogenesis
Locus_30727_Transcript_1/1_Confidence_1.000_Length_256_transcripts_v2_27628	RNA metabolism
Locus_30731_Transcript_1/1_Confidence_1.000_Length_298_transcripts_v2_26669	protein metabolism
Locus_30731_Transcript_1/1_Confidence_1.000_Length_298_transcripts_v2_26669	other metabolic processes
Locus_30731_Transcript_1/1_Confidence_1.000_Length_298_transcripts_v2_26669	other biological processes
Locus_30737_Transcript_1/1_Confidence_1.000_Length_100_transcripts_v2_34169	other metabolic processes
Locus_30737_Transcript_1/1_Confidence_1.000_Length_100_transcripts_v2_34169	protein metabolism
Locus_30742_Transcript_1/1_Confidence_1.000_Length_199_transcripts_v2_30303	stress response
Locus_30761_Transcript_1/1_Confidence_1.000_Length_318_transcripts_v2_26353	transport
Locus_30769_Transcript_1/1_Confidence_1.000_Length_1056_transcripts_v2_23816	cell organization and biogenesis
Locus_30770_Transcript_1/1_Confidence_1.000_Length_347_transcripts_v2_25996	death
Locus_30770_Transcript_1/1_Confidence_1.000_Length_347_transcripts_v2_25996	cell cycle and proliferation
Locus_30770_Transcript_1/1_Confidence_1.000_Length_347_transcripts_v2_25996	cell adhesion
Locus_30770_Transcript_1/1_Confidence_1.000_Length_347_transcripts_v2_25996	signal transduction
Locus_30770_Transcript_1/1_Confidence_1.000_Length_347_transcripts_v2_25996	stress response
Locus_30770_Transcript_1/1_Confidence_1.000_Length_347_transcripts_v2_25996	cell organization and biogenesis
Locus_30770_Transcript_1/1_Confidence_1.000_Length_347_transcripts_v2_25996	cell-cell signaling
Locus_30772_Transcript_1/1_Confidence_1.000_Length_248_transcripts_v2_27873	cell adhesion
Locus_30772_Transcript_1/1_Confidence_1.000_Length_248_transcripts_v2_27873	signal transduction
Locus_30793_Transcript_1/1_Confidence_1.000_Length_460_transcripts_v2_25144	protein metabolism
Locus_3084_Transcript_1/1_Confidence_1.000_Length_962_transcripts_v2_23908	other biological processes
Locus_30847_Transcript_1/1_Confidence_1.000_Length_806_transcripts_v2_24118	death
Locus_30847_Transcript_1/1_Confidence_1.000_Length_806_transcripts_v2_24118	developmental processes
Locus_30847_Transcript_1/1_Confidence_1.000_Length_806_transcripts_v2_24118	other biological processes
Locus_30847_Transcript_1/1_Confidence_1.000_Length_806_transcripts_v2_24118	protein metabolism
Locus_30847_Transcript_1/1_Confidence_1.000_Length_806_transcripts_v2_24118	stress response
Locus_30857_Transcript_1/1_Confidence_1.000_Length_626_transcripts_v2_24519	RNA metabolism
Locus_30858_Transcript_2/3_Confidence_0.500_Length_922_transcripts_v2_23951	protein metabolism
Locus_30870_Transcript_1/1_Confidence_1.000_Length_521_transcripts_v2_24889	developmental processes
Locus_30871_Transcript_1/1_Confidence_1.000_Length_212_transcripts_v2_29471	cell organization and biogenesis
Locus_30871_Transcript_1/1_Confidence_1.000_Length_212_transcripts_v2_29471	developmental processes
Locus_30881_Transcript_1/1_Confidence_1.000_Length_308_transcripts_v2_26499	developmental processes
Locus_30882_Transcript_1/1_Confidence_1.000_Length_487_transcripts_v2_25044	other biological processes
Locus_30882_Transcript_1/1_Confidence_1.000_Length_487_transcripts_v2_25044	other metabolic processes
Locus_30886_Transcript_1/1_Confidence_1.000_Length_164_transcripts_v2_33814	signal transduction
Locus_30889_Transcript_1/1_Confidence_1.000_Length_175_transcripts_v2_32466	DNA metabolism
Locus_30892_Transcript_1/1_Confidence_1.000_Length_209_transcripts_v2_29645	stress response
Locus_30895_Transcript_1/1_Confidence_1.000_Length_345_transcripts_v2_26019	cell cycle and proliferation
Locus_30895_Transcript_1/1_Confidence_1.000_Length_345_transcripts_v2_26019	protein metabolism
Locus_30895_Transcript_1/1_Confidence_1.000_Length_345_transcripts_v2_26019	death
Locus_30895_Transcript_1/1_Confidence_1.000_Length_345_transcripts_v2_26019	signal transduction
Locus_30895_Transcript_1/1_Confidence_1.000_Length_345_transcripts_v2_26019	stress response
Locus_30896_Transcript_1/1_Confidence_1.000_Length_201_transcripts_v2_30159	protein metabolism
Locus_30899_Transcript_1/1_Confidence_1.000_Length_361_transcripts_v2_25872	cell cycle and proliferation
Locus_30899_Transcript_1/1_Confidence_1.000_Length_361_transcripts_v2_25872	developmental processes
Locus_30899_Transcript_1/1_Confidence_1.000_Length_361_transcripts_v2_25872	other biological processes
Locus_309_Transcript_7/10_Confidence_0.265_Length_3111_transcripts_v2_23425	signal transduction
Locus_309_Transcript_7/10_Confidence_0.265_Length_3111_transcripts_v2_23425	stress response
Locus_309_Transcript_7/10_Confidence_0.265_Length_3111_transcripts_v2_23425	developmental processes
Locus_309_Transcript_7/10_Confidence_0.265_Length_3111_transcripts_v2_23425	cell organization and biogenesis
Locus_30908_Transcript_1/1_Confidence_1.000_Length_392_transcripts_v2_25564	other metabolic processes
Locus_30921_Transcript_1/1_Confidence_1.000_Length_420_transcripts_v2_25370	protein metabolism
Locus_30921_Transcript_1/1_Confidence_1.000_Length_420_transcripts_v2_25370	other metabolic processes
Locus_30921_Transcript_1/1_Confidence_1.000_Length_420_transcripts_v2_25370	developmental processes
Locus_30921_Transcript_1/1_Confidence_1.000_Length_420_transcripts_v2_25370	stress response
Locus_30932_Transcript_1/1_Confidence_1.000_Length_202_transcripts_v2_30085	transport
Locus_30942_Transcript_1/1_Confidence_1.000_Length_274_transcripts_v2_27138	DNA metabolism
Locus_30942_Transcript_1/1_Confidence_1.000_Length_274_transcripts_v2_27138	other metabolic processes
Locus_30942_Transcript_1/1_Confidence_1.000_Length_274_transcripts_v2_27138	other biological processes
Locus_30942_Transcript_1/1_Confidence_1.000_Length_274_transcripts_v2_27138	RNA metabolism
Locus_30943_Transcript_1/1_Confidence_1.000_Length_196_transcripts_v2_30543	protein metabolism
Locus_30943_Transcript_1/1_Confidence_1.000_Length_196_transcripts_v2_30543	stress response
Locus_30957_Transcript_1/1_Confidence_1.000_Length_1958_transcripts_v2_23501	protein metabolism
Locus_30957_Transcript_1/1_Confidence_1.000_Length_1958_transcripts_v2_23501	transport
Locus_30957_Transcript_1/1_Confidence_1.000_Length_1958_transcripts_v2_23501	other biological processes
Locus_30973_Transcript_1/1_Confidence_1.000_Length_187_transcripts_v2_31271	death
Locus_30973_Transcript_1/1_Confidence_1.000_Length_187_transcripts_v2_31271	other biological processes
Locus_30975_Transcript_1/1_Confidence_1.000_Length_713_transcripts_v2_24313	other biological processes
Locus_30999_Transcript_1/1_Confidence_1.000_Length_319_transcripts_v2_26343	other metabolic processes
Locus_31_Transcript_1/2_Confidence_1.000_Length_618_transcripts_v2_24539	other metabolic processes
Locus_31001_Transcript_1/1_Confidence_1.000_Length_165_transcripts_v2_33682	protein metabolism
Locus_31001_Transcript_1/1_Confidence_1.000_Length_165_transcripts_v2_33682	other biological processes
Locus_31002_Transcript_1/1_Confidence_1.000_Length_206_transcripts_v2_29813	other metabolic processes
Locus_31018_Transcript_1/1_Confidence_1.000_Length_204_transcripts_v2_29942	other metabolic processes
Locus_3102_Transcript_2/5_Confidence_0.333_Length_1298_transcripts_v2_23675	protein metabolism
Locus_3102_Transcript_2/5_Confidence_0.333_Length_1298_transcripts_v2_23675	other metabolic processes
Locus_3102_Transcript_3/5_Confidence_0.222_Length_1080_transcripts_v2_23794	signal transduction
Locus_3102_Transcript_3/5_Confidence_0.222_Length_1080_transcripts_v2_23794	other metabolic processes
Locus_3102_Transcript_4/5_Confidence_0.444_Length_2838_transcripts_v2_23443	protein metabolism
Locus_3102_Transcript_4/5_Confidence_0.444_Length_2838_transcripts_v2_23443	other metabolic processes
Locus_31022_Transcript_1/1_Confidence_1.000_Length_1001_transcripts_v2_23860	other metabolic processes
Locus_31023_Transcript_1/2_Confidence_1.000_Length_1252_transcripts_v2_23692	transport
Locus_31023_Transcript_2/2_Confidence_1.000_Length_1327_transcripts_v2_23660	transport
Locus_31054_Transcript_1/1_Confidence_1.000_Length_215_transcripts_v2_29305	stress response
Locus_31054_Transcript_1/1_Confidence_1.000_Length_215_transcripts_v2_29305	protein metabolism
Locus_31054_Transcript_1/1_Confidence_1.000_Length_215_transcripts_v2_29305	other biological processes
Locus_31057_Transcript_1/1_Confidence_1.000_Length_242_transcripts_v2_28088	protein metabolism
Locus_31063_Transcript_1/1_Confidence_1.000_Length_490_transcripts_v2_25027	other metabolic processes
Locus_3108_Transcript_1/1_Confidence_1.000_Length_1160_transcripts_v2_23736	other metabolic processes
Locus_3108_Transcript_1/1_Confidence_1.000_Length_1160_transcripts_v2_23736	cell cycle and proliferation
Locus_31087_Transcript_1/1_Confidence_1.000_Length_438_transcripts_v2_25264	protein metabolism
Locus_31087_Transcript_1/1_Confidence_1.000_Length_438_transcripts_v2_25264	cell cycle and proliferation
Locus_31087_Transcript_1/1_Confidence_1.000_Length_438_transcripts_v2_25264	other biological processes
Locus_31090_Transcript_1/1_Confidence_1.000_Length_1605_transcripts_v2_23564	developmental processes
Locus_31093_Transcript_1/1_Confidence_1.000_Length_466_transcripts_v2_25128	transport
Locus_31101_Transcript_1/1_Confidence_1.000_Length_268_transcripts_v2_27301	cell cycle and proliferation
Locus_31101_Transcript_1/1_Confidence_1.000_Length_268_transcripts_v2_27301	other biological processes
Locus_31113_Transcript_1/1_Confidence_1.000_Length_240_transcripts_v2_28167	protein metabolism
Locus_31116_Transcript_1/1_Confidence_1.000_Length_668_transcripts_v2_24402	DNA metabolism
Locus_31116_Transcript_1/1_Confidence_1.000_Length_668_transcripts_v2_24402	RNA metabolism
Locus_31131_Transcript_1/1_Confidence_1.000_Length_484_transcripts_v2_25056	protein metabolism
Locus_31131_Transcript_1/1_Confidence_1.000_Length_484_transcripts_v2_25056	other biological processes
Locus_31137_Transcript_1/1_Confidence_1.000_Length_865_transcripts_v2_24018	transport
Locus_3115_Transcript_1/2_Confidence_1.000_Length_1554_transcripts_v2_23576	transport
Locus_31152_Transcript_1/1_Confidence_1.000_Length_305_transcripts_v2_26558	developmental processes
Locus_31159_Transcript_1/1_Confidence_1.000_Length_182_transcripts_v2_31709	protein metabolism
Locus_31159_Transcript_1/1_Confidence_1.000_Length_182_transcripts_v2_31709	other metabolic processes
Locus_31159_Transcript_1/1_Confidence_1.000_Length_182_transcripts_v2_31709	other biological processes
Locus_31167_Transcript_1/1_Confidence_1.000_Length_381_transcripts_v2_25672	transport
Locus_31168_Transcript_1/1_Confidence_1.000_Length_244_transcripts_v2_28026	other metabolic processes
Locus_31168_Transcript_1/1_Confidence_1.000_Length_244_transcripts_v2_28026	other biological processes
Locus_31201_Transcript_1/1_Confidence_1.000_Length_350_transcripts_v2_25966	transport
Locus_31201_Transcript_1/1_Confidence_1.000_Length_350_transcripts_v2_25966	RNA metabolism
Locus_31212_Transcript_1/1_Confidence_1.000_Length_184_transcripts_v2_31538	other metabolic processes
Locus_31221_Transcript_1/1_Confidence_1.000_Length_211_transcripts_v2_29528	other metabolic processes
Locus_31232_Transcript_1/1_Confidence_1.000_Length_510_transcripts_v2_24934	signal transduction
Locus_31232_Transcript_1/1_Confidence_1.000_Length_510_transcripts_v2_24934	cell organization and biogenesis
Locus_31249_Transcript_1/1_Confidence_1.000_Length_171_transcripts_v2_32942	RNA metabolism
Locus_31255_Transcript_1/1_Confidence_1.000_Length_626_transcripts_v2_24520	signal transduction
Locus_31264_Transcript_1/1_Confidence_1.000_Length_882_transcripts_v2_23994	RNA metabolism
Locus_31271_Transcript_1/1_Confidence_1.000_Length_369_transcripts_v2_25781	other biological processes
Locus_31277_Transcript_1/1_Confidence_1.000_Length_167_transcripts_v2_33471	other metabolic processes
Locus_31283_Transcript_1/1_Confidence_1.000_Length_193_transcripts_v2_30763	other biological processes
Locus_31284_Transcript_1/1_Confidence_1.000_Length_353_transcripts_v2_25936	other biological processes
Locus_31292_Transcript_1/1_Confidence_1.000_Length_167_transcripts_v2_33472	other biological processes
Locus_313_Transcript_2/4_Confidence_0.200_Length_963_transcripts_v2_23906	developmental processes
Locus_313_Transcript_2/4_Confidence_0.200_Length_963_transcripts_v2_23906	other biological processes
Locus_31318_Transcript_1/1_Confidence_1.000_Length_585_transcripts_v2_24639	other metabolic processes
Locus_31318_Transcript_1/1_Confidence_1.000_Length_585_transcripts_v2_24639	other biological processes
Locus_31318_Transcript_1/1_Confidence_1.000_Length_585_transcripts_v2_24639	transport
Locus_31324_Transcript_1/1_Confidence_1.000_Length_569_transcripts_v2_24695	other biological processes
Locus_31330_Transcript_1/1_Confidence_1.000_Length_314_transcripts_v2_26411	other metabolic processes
Locus_31330_Transcript_1/1_Confidence_1.000_Length_314_transcripts_v2_26411	protein metabolism
Locus_31342_Transcript_1/1_Confidence_1.000_Length_164_transcripts_v2_33818	RNA metabolism
Locus_3135_Transcript_1/5_Confidence_0.500_Length_1160_transcripts_v2_23737	transport
Locus_3135_Transcript_3/5_Confidence_0.250_Length_309_transcripts_v2_26483	RNA metabolism
Locus_3135_Transcript_3/5_Confidence_0.250_Length_309_transcripts_v2_26483	cell organization and biogenesis
Locus_31352_Transcript_1/1_Confidence_1.000_Length_165_transcripts_v2_33687	other metabolic processes
Locus_31369_Transcript_1/1_Confidence_1.000_Length_408_transcripts_v2_25439	developmental processes
Locus_31369_Transcript_1/1_Confidence_1.000_Length_408_transcripts_v2_25439	other biological processes
Locus_31371_Transcript_1/1_Confidence_1.000_Length_295_transcripts_v2_26722	stress response
Locus_31372_Transcript_1/1_Confidence_1.000_Length_786_transcripts_v2_24162	other metabolic processes
Locus_31374_Transcript_1/1_Confidence_1.000_Length_236_transcripts_v2_28323	stress response
Locus_31374_Transcript_1/1_Confidence_1.000_Length_236_transcripts_v2_28323	cell cycle and proliferation
Locus_31374_Transcript_1/1_Confidence_1.000_Length_236_transcripts_v2_28323	cell organization and biogenesis
Locus_31390_Transcript_1/1_Confidence_1.000_Length_493_transcripts_v2_25015	RNA metabolism
Locus_31390_Transcript_1/1_Confidence_1.000_Length_493_transcripts_v2_25015	signal transduction
Locus_31390_Transcript_1/1_Confidence_1.000_Length_493_transcripts_v2_25015	death
Locus_31406_Transcript_1/1_Confidence_1.000_Length_257_transcripts_v2_27599	protein metabolism
Locus_31409_Transcript_1/1_Confidence_1.000_Length_227_transcripts_v2_28690	transport
Locus_31409_Transcript_1/1_Confidence_1.000_Length_227_transcripts_v2_28690	other biological processes
Locus_31413_Transcript_1/1_Confidence_1.000_Length_215_transcripts_v2_29308	other metabolic processes
Locus_31413_Transcript_1/1_Confidence_1.000_Length_215_transcripts_v2_29308	protein metabolism
Locus_31424_Transcript_1/1_Confidence_1.000_Length_421_transcripts_v2_25366	signal transduction
Locus_31437_Transcript_1/1_Confidence_1.000_Length_590_transcripts_v2_24629	other biological processes
Locus_31444_Transcript_1/1_Confidence_1.000_Length_196_transcripts_v2_30545	transport
Locus_31444_Transcript_1/1_Confidence_1.000_Length_196_transcripts_v2_30545	other biological processes
Locus_31447_Transcript_1/1_Confidence_1.000_Length_247_transcripts_v2_27905	developmental processes
Locus_31456_Transcript_1/1_Confidence_1.000_Length_823_transcripts_v2_24087	other biological processes
Locus_3146_Transcript_1/1_Confidence_1.000_Length_1190_transcripts_v2_23720	other metabolic processes
Locus_31460_Transcript_1/1_Confidence_1.000_Length_208_transcripts_v2_29701	transport
Locus_31460_Transcript_1/1_Confidence_1.000_Length_208_transcripts_v2_29701	other metabolic processes
Locus_31460_Transcript_1/1_Confidence_1.000_Length_208_transcripts_v2_29701	other biological processes
Locus_31478_Transcript_1/1_Confidence_1.000_Length_269_transcripts_v2_27274	RNA metabolism
Locus_31478_Transcript_1/1_Confidence_1.000_Length_269_transcripts_v2_27274	signal transduction
Locus_31478_Transcript_1/1_Confidence_1.000_Length_269_transcripts_v2_27274	cell organization and biogenesis
Locus_31489_Transcript_1/1_Confidence_1.000_Length_234_transcripts_v2_28396	DNA metabolism
Locus_31489_Transcript_1/1_Confidence_1.000_Length_234_transcripts_v2_28396	other metabolic processes
Locus_3149_Transcript_1/1_Confidence_1.000_Length_545_transcripts_v2_24803	protein metabolism
Locus_31498_Transcript_1/1_Confidence_1.000_Length_373_transcripts_v2_25741	signal transduction
Locus_31500_Transcript_1/1_Confidence_1.000_Length_170_transcripts_v2_33065	developmental processes
Locus_31500_Transcript_1/1_Confidence_1.000_Length_170_transcripts_v2_33065	transport
Locus_31500_Transcript_1/1_Confidence_1.000_Length_170_transcripts_v2_33065	other metabolic processes
Locus_31503_Transcript_1/1_Confidence_1.000_Length_183_transcripts_v2_31632	signal transduction
Locus_31503_Transcript_1/1_Confidence_1.000_Length_183_transcripts_v2_31632	cell organization and biogenesis
Locus_31509_Transcript_1/1_Confidence_1.000_Length_489_transcripts_v2_25034	other biological processes
Locus_31517_Transcript_1/1_Confidence_1.000_Length_175_transcripts_v2_32472	other biological processes
Locus_31517_Transcript_1/1_Confidence_1.000_Length_175_transcripts_v2_32472	transport
Locus_31517_Transcript_1/1_Confidence_1.000_Length_175_transcripts_v2_32472	cell organization and biogenesis
Locus_31520_Transcript_1/1_Confidence_1.000_Length_530_transcripts_v2_24855	protein metabolism
Locus_31520_Transcript_1/1_Confidence_1.000_Length_530_transcripts_v2_24855	other metabolic processes
Locus_31534_Transcript_1/1_Confidence_1.000_Length_209_transcripts_v2_29649	RNA metabolism
Locus_31540_Transcript_1/1_Confidence_1.000_Length_648_transcripts_v2_24461	transport
Locus_31559_Transcript_1/1_Confidence_1.000_Length_176_transcripts_v2_32361	RNA metabolism
Locus_31559_Transcript_1/1_Confidence_1.000_Length_176_transcripts_v2_32361	other metabolic processes
Locus_31559_Transcript_1/1_Confidence_1.000_Length_176_transcripts_v2_32361	other biological processes
Locus_31573_Transcript_1/1_Confidence_1.000_Length_200_transcripts_v2_30223	other metabolic processes
Locus_31573_Transcript_1/1_Confidence_1.000_Length_200_transcripts_v2_30223	other biological processes
Locus_31574_Transcript_1/1_Confidence_1.000_Length_192_transcripts_v2_30848	other biological processes
Locus_31574_Transcript_1/1_Confidence_1.000_Length_192_transcripts_v2_30848	developmental processes
Locus_31574_Transcript_1/1_Confidence_1.000_Length_192_transcripts_v2_30848	protein metabolism
Locus_31574_Transcript_1/1_Confidence_1.000_Length_192_transcripts_v2_30848	other metabolic processes
Locus_31581_Transcript_1/1_Confidence_1.000_Length_323_transcripts_v2_26292	other metabolic processes
Locus_31589_Transcript_1/1_Confidence_1.000_Length_527_transcripts_v2_24863	other metabolic processes
Locus_31591_Transcript_1/1_Confidence_1.000_Length_295_transcripts_v2_26723	other metabolic processes
Locus_31596_Transcript_1/1_Confidence_1.000_Length_199_transcripts_v2_30314	cell organization and biogenesis
Locus_31596_Transcript_1/1_Confidence_1.000_Length_199_transcripts_v2_30314	death
Locus_31596_Transcript_1/1_Confidence_1.000_Length_199_transcripts_v2_30314	RNA metabolism
Locus_31596_Transcript_1/1_Confidence_1.000_Length_199_transcripts_v2_30314	signal transduction
