ContigID	GOSlim_bin
379113339	other biological processes
379111361	developmental processes
379090536	protein metabolism
379116611	transport
379081467	transport
379111532	other biological processes
379113684	other metabolic processes
379086384	other metabolic processes
379077387	stress response
379089280	protein metabolism
379083872	other metabolic processes
379111047	signal transduction
379113873	developmental processes
379105098	other biological processes
379074821	other biological processes
379107323	protein metabolism
379085128	other metabolic processes
379089741	DNA metabolism
379108609	stress response
379075526	other biological processes
379101077	transport
379085678	cell cycle and proliferation
379077313	signal transduction
379121291	cell organization and biogenesis
379076578	cell cycle and proliferation
379095361	protein metabolism
379099920	other biological processes
379097260	cell cycle and proliferation
379120586	cell organization and biogenesis
379086602	protein metabolism
379090880	developmental processes
379076277	transport
379107499	transport
379078238	transport
379076824	death
379087476	other biological processes
379120265	other biological processes
379089696	transport
379115668	developmental processes
379115792	other biological processes
379121212	cell adhesion
379098380	signal transduction
379120367	transport
379081301	transport
379096617	protein metabolism
379099085	signal transduction
379113334	death
379105113	other metabolic processes
379089442	other metabolic processes
379103409	cell organization and biogenesis
379091660	cell organization and biogenesis
379100098	other biological processes
379091403	other metabolic processes
379078417	death
379107237	other biological processes
379077131	other biological processes
379090697	developmental processes
379097328	signal transduction
379095625	other biological processes
379081926	RNA metabolism
379087369	transport
379096947	cell adhesion
379113825	stress response
379117777	other biological processes
379093528	protein metabolism
379088186	other metabolic processes
379090147	other metabolic processes
379112569	stress response
379120904	cell organization and biogenesis
379098842	other biological processes
379103345	death
379080496	other metabolic processes
379073146	RNA metabolism
379088376	other biological processes
379106612	signal transduction
379100406	stress response
379103353	other metabolic processes
379080753	cell organization and biogenesis
379075451	DNA metabolism
379077412	DNA metabolism
379101064	protein metabolism
379077830	other metabolic processes
379094253	other metabolic processes
379087120	other biological processes
379075875	other biological processes
379090390	signal transduction
379108064	transport
379082546	signal transduction
379078241	cell organization and biogenesis
379073423	protein metabolism
379090533	death
379114714	other biological processes
379077279	other metabolic processes
379099701	stress response
379113342	other metabolic processes
379073511	other metabolic processes
379105764	RNA metabolism
379087353	cell organization and biogenesis
379112327	cell adhesion
379115742	transport
379119482	cell organization and biogenesis
379078253	cell organization and biogenesis
379072806	other metabolic processes
379084747	stress response
379076914	RNA metabolism
379075561	signal transduction
379087964	stress response
379074752	cell cycle and proliferation
379102647	developmental processes
379079631	other biological processes
379075212	death
379097420	other biological processes
379074485	cell organization and biogenesis
379076308	transport
379117507	signal transduction
379117042	stress response
379124407	death
379074305	signal transduction
379105101	other metabolic processes
379125451	RNA metabolism
379080182	other biological processes
379079691	protein metabolism
379078926	other biological processes
379098125	other biological processes
379085309	RNA metabolism
379097802	other metabolic processes
379118698	other metabolic processes
379120049	transport
379073301	stress response
379072984	other metabolic processes
379088607	signal transduction
379109915	stress response
379086915	cell cycle and proliferation
379105030	signal transduction
379075206	protein metabolism
379104881	RNA metabolism
379084857	protein metabolism
379106842	RNA metabolism
379123428	cell organization and biogenesis
379085337	other biological processes
379085562	protein metabolism
379092506	death
379086042	other biological processes
379079679	protein metabolism
379112018	cell-cell signaling
379100557	signal transduction
379100609	RNA metabolism
379119750	other biological processes
379116924	protein metabolism
379123672	other biological processes
379081320	transport
379097858	cell organization and biogenesis
379095390	DNA metabolism
379122273	cell cycle and proliferation
379091415	other metabolic processes
379079809	other biological processes
379093535	developmental processes
379097153	cell organization and biogenesis
379079803	other metabolic processes
379085686	other metabolic processes
379073274	signal transduction
379079248	RNA metabolism
379086652	transport
379082730	transport
379080360	other biological processes
379109470	cell organization and biogenesis
379109785	protein metabolism
379117042	cell-cell signaling
379086942	other metabolic processes
379114726	other biological processes
379102109	other metabolic processes
379114246	protein metabolism
379093350	protein metabolism
379089703	transport
379111491	stress response
379072824	other biological processes
379100853	other metabolic processes
379082469	other metabolic processes
379114610	other metabolic processes
379118532	other metabolic processes
379085120	cell cycle and proliferation
379103133	RNA metabolism
379077996	other metabolic processes
379095124	other metabolic processes
379123192	protein metabolism
379079414	RNA metabolism
379082108	other biological processes
379119270	protein metabolism
379125153	protein metabolism
379074017	DNA metabolism
379096586	developmental processes
379111005	other biological processes
379076197	RNA metabolism
379124448	protein metabolism
379109304	cell organization and biogenesis
379103421	cell organization and biogenesis
379073523	other metabolic processes
379112261	other biological processes
379100649	other biological processes
379123506	other biological processes
379121298	DNA metabolism
379111059	death
379095918	signal transduction
379097530	transport
379105374	transport
379118014	protein metabolism
379109749	other biological processes
379108330	other metabolic processes
379111464	DNA metabolism
379085570	cell organization and biogenesis
379102287	other metabolic processes
379123058	signal transduction
379121661	transport
379094559	other biological processes
379115455	other biological processes
379106286	DNA metabolism
379098945	signal transduction
379082469	other biological processes
379075194	protein metabolism
379091764	other metabolic processes
379074005	DNA metabolism
379088024	cell adhesion
379120671	other metabolic processes
379076236	other biological processes
379090090	DNA metabolism
379118449	DNA metabolism
379115368	signal transduction
379086168	DNA metabolism
379092143	developmental processes
379086260	developmental processes
379124373	RNA metabolism
379096558	other metabolic processes
379095010	cell adhesion
379089252	other metabolic processes
379098258	DNA metabolism
379075274	stress response
379081157	stress response
379074980	other biological processes
379086101	protein metabolism
379084779	other metabolic processes
379110895	signal transduction
379078491	stress response
379124924	RNA metabolism
379097347	transport
379104044	other biological processes
379082113	other metabolic processes
379114932	cell cycle and proliferation
379089957	other metabolic processes
379082884	protein metabolism
379109222	other biological processes
379084228	other metabolic processes
379106422	signal transduction
379103064	transport
379083004	RNA metabolism
379099571	other biological processes
379108383	signal transduction
379082706	transport
379125576	DNA metabolism
379074862	transport
379091426	developmental processes
379078417	signal transduction
379100827	other biological processes
379108671	other biological processes
379125597	stress response
379088668	DNA metabolism
379097490	cell organization and biogenesis
379121238	developmental processes
379083423	protein metabolism
379093068	DNA metabolism
379083736	developmental processes
379075128	other metabolic processes
379080206	protein metabolism
379098675	cell cycle and proliferation
379084128	protein metabolism
379089442	other biological processes
379076284	protein metabolism
379123597	signal transduction
379110261	RNA metabolism
379083162	other biological processes
379100740	signal transduction
379111176	cell cycle and proliferation
379096163	cell cycle and proliferation
379111729	death
379102910	transport
379116458	signal transduction
379076259	developmental processes
379090594	cell organization and biogenesis
379115202	signal transduction
379123171	other metabolic processes
379119124	signal transduction
379097760	RNA metabolism
379094601	death
379079362	stress response
379099986	protein metabolism
379118753	cell organization and biogenesis
379124804	protein metabolism
379112110	other metabolic processes
379089158	signal transduction
379119954	other metabolic processes
379093133	RNA metabolism
379117868	signal transduction
379094916	RNA metabolism
379083531	RNA metabolism
379106888	other biological processes
379102966	other biological processes
379120585	stress response
379083701	other metabolic processes
379080040	protein metabolism
379075542	developmental processes
379125703	cell organization and biogenesis
379111893	cell cycle and proliferation
379075929	signal transduction
379104222	other biological processes
379090171	other biological processes
379098219	cell organization and biogenesis
379075158	other biological processes
379098493	other biological processes
379090876	other biological processes
379118684	other biological processes
379083796	transport
379105632	other biological processes
379088043	developmental processes
379074601	other metabolic processes
379103603	transport
379090396	protein metabolism
379078523	other metabolic processes
379092837	other biological processes
379121841	stress response
379090760	cell organization and biogenesis
379088915	other biological processes
379094118	transport
379102174	signal transduction
379102285	protein metabolism
379114916	other biological processes
379117569	stress response
379084326	cell organization and biogenesis
379101987	cell organization and biogenesis
379101043	other metabolic processes
379125148	developmental processes
379077761	DNA metabolism
379099082	other metabolic processes
379078251	death
379120521	cell adhesion
379121649	transport
379090592	signal transduction
379096570	other metabolic processes
379114510	transport
379121263	signal transduction
379092553	signal transduction
379073686	cell cycle and proliferation
379088260	cell organization and biogenesis
379088563	cell adhesion
379111195	other biological processes
379121483	transport
379113156	other biological processes
379122188	transport
379077658	other biological processes
379114241	developmental processes
379090041	signal transduction
379114344	transport
379076007	RNA metabolism
379110735	DNA metabolism
379112451	other biological processes
379111612	signal transduction
379117495	signal transduction
379106559	other metabolic processes
379086752	other metabolic processes
379088713	other metabolic processes
379088361	cell cycle and proliferation
379113044	cell adhesion
379112557	stress response
379106171	other biological processes
379115661	cell cycle and proliferation
379088748	developmental processes
379086787	developmental processes
379092578	DNA metabolism
379075212	signal transduction
379108559	developmental processes
379085686	other biological processes
379125314	death
379087951	DNA metabolism
379089662	death
379077173	signal transduction
379109388	other biological processes
379084275	developmental processes
379089454	other biological processes
379109815	developmental processes
379120633	other biological processes
379106041	protein metabolism
379115110	cell cycle and proliferation
379076003	stress response
379111729	developmental processes
379109258	protein metabolism
379081450	protein metabolism
379099032	other biological processes
379087064	stress response
379113180	protein metabolism
379123784	cell organization and biogenesis
379109730	cell cycle and proliferation
379092098	cell cycle and proliferation
379075829	RNA metabolism
379088713	other biological processes
379114781	other metabolic processes
379120664	other metabolic processes
379086752	other biological processes
379094632	developmental processes
379087457	other biological processes
379090573	signal transduction
379115486	other metabolic processes
379118591	transport
379077154	developmental processes
379095888	developmental processes
379097256	other metabolic processes
379097372	stress response
379092714	transport
379100881	protein metabolism
379100176	protein metabolism
379084139	signal transduction
379078772	protein metabolism
379092872	developmental processes
379113996	stress response
379096804	cell organization and biogenesis
379122618	other biological processes
379079666	signal transduction
379108437	DNA metabolism
379101972	signal transduction
379124393	cell cycle and proliferation
379097233	RNA metabolism
379097249	other biological processes
379121612	signal transduction
379093311	RNA metabolism
379119651	signal transduction
379095288	other biological processes
379095272	RNA metabolism
379099210	other biological processes
379090935	protein metabolism
379123323	other biological processes
379117213	stress response
379106349	other biological processes
379089810	other metabolic processes
379089516	cell organization and biogenesis
379091477	cell organization and biogenesis
379120356	signal transduction
379086369	cell cycle and proliferation
379121362	other biological processes
379083869	cell cycle and proliferation
379080514	death
379097399	RNA metabolism
379110451	RNA metabolism
379119100	signal transduction
379078637	transport
379086042	other metabolic processes
379100009	cell organization and biogenesis
379074642	signal transduction
379091764	other biological processes
379117590	RNA metabolism
379079893	transport
379103524	other metabolic processes
379110000	developmental processes
379102268	other metabolic processes
379079342	transport
379103777	cell organization and biogenesis
379092194	cell organization and biogenesis
379092522	signal transduction
379086035	other biological processes
379108235	transport
379095876	developmental processes
379092350	cell adhesion
379096667	stress response
379123854	cell cycle and proliferation
379121893	cell cycle and proliferation
379091817	signal transduction
379119396	other metabolic processes
379078621	cell organization and biogenesis
379085071	transport
379092978	cell-cell signaling
379111361	other biological processes
379092469	other biological processes
379084504	cell organization and biogenesis
379078140	cell cycle and proliferation
379110656	other biological processes
379110165	protein metabolism
379118606	cell organization and biogenesis
379095965	RNA metabolism
379096171	other biological processes
379117067	other biological processes
379109834	developmental processes
379075640	cell cycle and proliferation
379120649	cell cycle and proliferation
379076805	death
379103267	stress response
379119804	protein metabolism
379102340	transport
379095466	other biological processes
379100379	transport
379105916	cell organization and biogenesis
379107877	cell organization and biogenesis
379113004	developmental processes
379085996	cell cycle and proliferation
379100874	cell adhesion
379106231	protein metabolism
379100033	cell organization and biogenesis
379110153	protein metabolism
379123893	other metabolic processes
379096516	RNA metabolism
379084964	other metabolic processes
379074935	cell cycle and proliferation
379093535	death
379080697	other biological processes
379122347	transport
379086017	cell-cell signaling
379076799	protein metabolism
379119130	transport
379118904	death
379097268	other metabolic processes
379093346	other metabolic processes
379073903	other metabolic processes
379077825	other metabolic processes
379108873	other biological processes
379089981	other biological processes
379104496	signal transduction
379084379	stress response
379110834	other biological processes
379124277	protein metabolism
379122880	signal transduction
379121374	other biological processes
379112435	other metabolic processes
379108513	other metabolic processes
379086019	RNA metabolism
379089472	death
379093198	developmental processes
379103695	other biological processes
379110569	transport
379124591	other biological processes
379082032	DNA metabolism
379096415	developmental processes
379079585	RNA metabolism
379082996	other biological processes
379081740	other biological processes
379090527	other metabolic processes
379099222	other biological processes
379092439	cell-cell signaling
379089477	developmental processes
379077338	protein metabolism
379085028	protein metabolism
379080876	other metabolic processes
379086547	cell cycle and proliferation
379096960	signal transduction
379109117	developmental processes
379080697	developmental processes
379102130	cell adhesion
379085291	cell cycle and proliferation
379087694	protein metabolism
379089059	cell cycle and proliferation
379092981	cell cycle and proliferation
379081236	other biological processes
379103352	death
379077406	stress response
379088312	DNA metabolism
379104424	protein metabolism
379102985	other metabolic processes
379083881	cell cycle and proliferation
379091586	other biological processes
379109822	signal transduction
379083086	transport
379098438	stress response
379087969	cell cycle and proliferation
379107310	developmental processes
379085739	signal transduction
379081368	RNA metabolism
379092160	cell adhesion
379120985	RNA metabolism
379108089	stress response
379078174	other metabolic processes
379077154	death
379103048	cell organization and biogenesis
379076213	other metabolic processes
379107310	signal transduction
379092842	other biological processes
379087528	protein metabolism
379077908	transport
379110355	protein metabolism
379078856	RNA metabolism
379123497	RNA metabolism
379093381	protein metabolism
379109822	developmental processes
379112316	protein metabolism
379077829	other biological processes
379090040	protein metabolism
379078815	DNA metabolism
379111994	cell organization and biogenesis
379122477	developmental processes
379100372	signal transduction
379078799	cell organization and biogenesis
379113603	transport
379076838	cell organization and biogenesis
379113115	cell-cell signaling
379083284	cell organization and biogenesis
379101077	signal transduction
379120793	cell-cell signaling
379092487	death
379078998	transport
379096729	other metabolic processes
379119121	cell organization and biogenesis
379078811	cell organization and biogenesis
379113238	cell organization and biogenesis
379090200	signal transduction
379082089	other biological processes
379075371	developmental processes
379086443	cell adhesion
379077555	cell organization and biogenesis
379110846	other biological processes
379099649	protein metabolism
379113027	signal transduction
379073404	protein metabolism
379124052	other biological processes
379112137	cell adhesion
379083891	other metabolic processes
379082860	developmental processes
379109230	other metabolic processes
379100710	developmental processes
379081225	other metabolic processes
379104921	cell-cell signaling
379106593	developmental processes
379122889	cell organization and biogenesis
379125002	transport
379077332	signal transduction
379075371	signal transduction
379106593	signal transduction
379104757	other metabolic processes
379097319	cell organization and biogenesis
379078713	other metabolic processes
379076621	protein metabolism
379090349	other metabolic processes
379096801	transport
379109357	stress response
379074648	protein metabolism
379078977	cell organization and biogenesis
379078926	developmental processes
379101380	other metabolic processes
379120190	signal transduction
379110349	death
379099294	signal transduction
379114432	other metabolic processes
379109087	protein metabolism
379122465	developmental processes
379079631	developmental processes
379079631	death
379085484	other biological processes
379109063	other biological processes
379117756	RNA metabolism
379082848	death
379106575	protein metabolism
379106642	DNA metabolism
379117889	cell organization and biogenesis
379113832	cell-cell signaling
379096907	other metabolic processes
379113881	other metabolic processes
379083085	signal transduction
379098450	stress response
379077290	other biological processes
379102629	other biological processes
379077481	other metabolic processes
379123067	cell organization and biogenesis
379094385	cell cycle and proliferation
379086065	death
379079481	cell adhesion
379079317	signal transduction
379111729	other biological processes
379082698	cell adhesion
379080842	cell cycle and proliferation
379109283	signal transduction
379124781	other biological processes
379078690	RNA metabolism
379088542	other metabolic processes
379084764	cell cycle and proliferation
379101924	other biological processes
379091989	protein metabolism
379112769	cell cycle and proliferation
379122974	other biological processes
379081506	stress response
379114265	protein metabolism
379077841	other biological processes
379103940	transport
379090733	protein metabolism
379098057	transport
379090423	cell organization and biogenesis
379077191	transport
379080147	other metabolic processes
379105901	transport
379112109	developmental processes
379094831	cell organization and biogenesis
379105589	stress response
379088698	cell cycle and proliferation
379077730	transport
379097206	stress response
379097125	protein metabolism
379119633	developmental processes
379074293	signal transduction
379087279	other biological processes
379117959	cell cycle and proliferation
379073828	stress response
379092682	protein metabolism
379075674	other metabolic processes
379119344	DNA metabolism
379075549	signal transduction
379124690	stress response
379121305	DNA metabolism
379101813	transport
379098448	DNA metabolism
379123266	DNA metabolism
379075084	stress response
379119757	other biological processes
379087350	protein metabolism
379084671	cell adhesion
379113548	protein metabolism
379098596	transport
379122901	cell organization and biogenesis
379093132	other biological processes
379091140	cell organization and biogenesis
379090016	protein metabolism
379088122	DNA metabolism
379100710	death
379106593	death
379094075	other metabolic processes
379075639	RNA metabolism
379075830	cell cycle and proliferation
379124776	other metabolic processes
379090567	protein metabolism
379099257	cell adhesion
379076535	cell cycle and proliferation
379075205	developmental processes
379115641	RNA metabolism
379115386	transport
379118342	other metabolic processes
379085411	cell organization and biogenesis
379114420	other metabolic processes
379105726	cell organization and biogenesis
379093925	cell adhesion
379088376	other metabolic processes
379113524	other biological processes
379096190	other metabolic processes
379083222	RNA metabolism
379103275	other biological processes
379083588	cell adhesion
379078312	transport
379101276	transport
379123036	other metabolic processes
379121075	other metabolic processes
379098059	transport
379104705	cell organization and biogenesis
379112414	transport
379093737	death
379093927	cell adhesion
379075532	RNA metabolism
379120524	other metabolic processes
379086322	protein metabolism
379094632	cell adhesion
379100058	other biological processes
379104247	death
379083204	developmental processes
379082080	transport
379117022	cell organization and biogenesis
379110017	other biological processes
379073774	protein metabolism
379108177	cell cycle and proliferation
379091996	developmental processes
379081398	other metabolic processes
379095795	signal transduction
379077154	cell adhesion
379091280	other metabolic processes
379089672	other biological processes
379123237	cell cycle and proliferation
379088416	other biological processes
379086455	other biological processes
379123774	other biological processes
379082897	signal transduction
379084176	cell organization and biogenesis
379086156	protein metabolism
379091985	other metabolic processes
379112988	other metabolic processes
379103109	other biological processes
379109771	other metabolic processes
379092531	transport
379087541	RNA metabolism
379094658	protein metabolism
379120523	developmental processes
379090225	DNA metabolism
379074885	cell adhesion
379110215	DNA metabolism
379095547	transport
379093586	transport
379116448	signal transduction
379082446	cell organization and biogenesis
379117207	protein metabolism
379101853	other biological processes
379097897	developmental processes
379107390	transport
379114273	RNA metabolism
379083363	death
379111812	other biological processes
379091953	stress response
379119861	transport
379111975	signal transduction
379115292	cell organization and biogenesis
379117846	other metabolic processes
379120802	DNA metabolism
379083572	cell cycle and proliferation
379079671	other biological processes
379092723	other biological processes
379103929	cell cycle and proliferation
379075847	other metabolic processes
379083192	developmental processes
379105344	developmental processes
379079695	other biological processes
379083163	cell organization and biogenesis
379089453	stress response
379125560	other metabolic processes
379082160	other biological processes
379079549	DNA metabolism
379084146	RNA metabolism
379086985	other metabolic processes
379080581	protein metabolism
379124830	developmental processes
379105819	cell organization and biogenesis
379116973	cell adhesion
379073512	cell organization and biogenesis
379114414	death
379108366	RNA metabolism
379123048	other metabolic processes
379115216	signal transduction
379114077	developmental processes
379078300	transport
379109324	stress response
379102031	other biological processes
379084999	developmental processes
379093052	other metabolic processes
379080563	signal transduction
379103287	other biological processes
379089684	other biological processes
379079288	RNA metabolism
379113509	cell organization and biogenesis
379097558	other biological processes
379078032	RNA metabolism
379092915	cell cycle and proliferation
379088387	cell adhesion
379073827	transport
379122520	DNA metabolism
379078737	RNA metabolism
379119280	other metabolic processes
379084448	developmental processes
379098814	other biological processes
379106608	protein metabolism
379124007	cell organization and biogenesis
379085568	RNA metabolism
379095686	stress response
379110734	other biological processes
379098538	other metabolic processes
379086041	death
379090389	other biological processes
379113556	RNA metabolism
379094515	cell organization and biogenesis
379073423	DNA metabolism
379092350	other biological processes
379100499	other metabolic processes
379093295	signal transduction
379122740	signal transduction
379106424	signal transduction
379112851	RNA metabolism
379114048	cell organization and biogenesis
379093063	DNA metabolism
379109478	other biological processes
379113379	cell cycle and proliferation
379087297	death
379089034	DNA metabolism
379091446	other metabolic processes
379123940	other biological processes
379099839	stress response
379125193	protein metabolism
379100375	protein metabolism
379121979	other biological processes
379079141	signal transduction
379120926	RNA metabolism
379114289	other biological processes
379103959	signal transduction
379111620	protein metabolism
379105883	developmental processes
379093941	protein metabolism
379110092	transport
379072979	other metabolic processes
379093776	transport
379078788	other biological processes
379104278	cell cycle and proliferation
379073009	cell cycle and proliferation
379121305	cell organization and biogenesis
379103769	signal transduction
379107695	other biological processes
379076801	protein metabolism
379112108	stress response
379108951	other biological processes
379073059	other biological processes
379120841	stress response
379099296	signal transduction
379123126	protein metabolism
379074110	developmental processes
379075020	other biological processes
379076235	death
379087867	developmental processes
379106439	other biological processes
379110895	developmental processes
379100385	developmental processes
379117684	other biological processes
379125028	transport
379088607	RNA metabolism
379091426	stress response
379083069	transport
379079407	cell organization and biogenesis
379098715	cell cycle and proliferation
379121589	developmental processes
379115172	other biological processes
379121139	cell organization and biogenesis
379093041	protein metabolism
379077286	other metabolic processes
379109410	other metabolic processes
379125567	transport
379095183	death
379110629	cell organization and biogenesis
379120548	other metabolic processes
379080503	other metabolic processes
379104004	other biological processes
379098275	other biological processes
379087855	developmental processes
379091090	other metabolic processes
379076735	other metabolic processes
379094349	signal transduction
379078115	DNA metabolism
379095569	cell organization and biogenesis
379106773	signal transduction
379091890	cell organization and biogenesis
379079952	other metabolic processes
379093218	other metabolic processes
379122710	DNA metabolism
379125016	transport
379094315	transport
379096825	cell organization and biogenesis
379082352	transport
379085685	death
379116565	developmental processes
379078417	developmental processes
379119736	DNA metabolism
379095763	other biological processes
379078533	cell-cell signaling
379080954	protein metabolism
379098065	protein metabolism
379085433	signal transduction
379088578	other metabolic processes
379080032	other biological processes
379091795	other metabolic processes
379117821	developmental processes
379087873	other metabolic processes
379102347	signal transduction
379112707	other biological processes
379120441	DNA metabolism
379107478	RNA metabolism
379123952	other biological processes
379075905	developmental processes
379101216	other metabolic processes
379089662	developmental processes
379096809	protein metabolism
379099835	signal transduction
379125549	protein metabolism
379106773	RNA metabolism
379094507	other biological processes
379086443	other biological processes
379079497	signal transduction
379116606	other biological processes
379084482	other biological processes
379110844	other metabolic processes
379108556	RNA metabolism
379104603	death
379079976	other metabolic processes
379121982	other metabolic processes
379089171	transport
379103477	other biological processes
379079803	RNA metabolism
379119303	cell cycle and proliferation
379092524	other metabolic processes
379104410	other metabolic processes
379098963	developmental processes
379085738	other biological processes
379087583	cell organization and biogenesis
379109076	death
379076586	RNA metabolism
379092596	signal transduction
379124832	protein metabolism
379080122	death
379093059	transport
379119346	protein metabolism
379103906	other metabolic processes
379072991	other metabolic processes
379116958	other metabolic processes
379082126	developmental processes
379112180	other biological processes
379104286	protein metabolism
379106863	transport
379086120	cell cycle and proliferation
379120590	transport
379114053	death
379093620	RNA metabolism
379106410	developmental processes
379117010	cell organization and biogenesis
379079614	developmental processes
379107707	other biological processes
379085611	signal transduction
379102483	cell cycle and proliferation
379117667	cell adhesion
379100138	other metabolic processes
379075737	other biological processes
379100759	cell organization and biogenesis
379093958	DNA metabolism
379092880	transport
379114707	protein metabolism
379088441	RNA metabolism
379121589	cell adhesion
379111934	other metabolic processes
379093429	other biological processes
379074481	other biological processes
379114798	stress response
379080210	other biological processes
379095665	other metabolic processes
379099983	cell cycle and proliferation
379118360	developmental processes
379103200	cell cycle and proliferation
379115412	protein metabolism
379102642	developmental processes
379107890	stress response
379109298	protein metabolism
379078003	other metabolic processes
379087689	developmental processes
379108537	death
379123653	protein metabolism
379091053	stress response
379079964	other metabolic processes
379108166	other metabolic processes
379100032	transport
379081392	cell organization and biogenesis
379123101	signal transduction
379080006	cell cycle and proliferation
379121265	other metabolic processes
379097726	DNA metabolism
379082509	other biological processes
379110554	protein metabolism
379101079	RNA metabolism
379105654	other metabolic processes
379078708	other metabolic processes
379101475	cell adhesion
379086248	cell adhesion
379120436	protein metabolism
379117135	developmental processes
379093923	transport
379102631	other metabolic processes
379122911	signal transduction
379112680	RNA metabolism
379077351	developmental processes
379073357	RNA metabolism
379101472	protein metabolism
379082109	cell organization and biogenesis
379078056	developmental processes
379086087	other biological processes
379121454	transport
379100385	death
379078892	cell organization and biogenesis
379088597	other metabolic processes
379095743	protein metabolism
379123052	other biological processes
379084831	other biological processes
379085200	RNA metabolism
379103929	developmental processes
379094332	cell organization and biogenesis
379116066	cell adhesion
379100378	cell adhesion
379082328	developmental processes
379081290	cell adhesion
379092865	death
379079854	other biological processes
379098982	developmental processes
379110034	stress response
379087395	transport
379104194	other biological processes
379105695	RNA metabolism
379111406	developmental processes
379083627	transport
379108912	RNA metabolism
379115780	protein metabolism
379124463	other metabolic processes
379077893	stress response
379075164	RNA metabolism
379086339	cell organization and biogenesis
379081110	other biological processes
379103525	death
379093211	other metabolic processes
379083572	developmental processes
379085422	transport
379111187	cell organization and biogenesis
379081611	developmental processes
379072869	other biological processes
379073432	stress response
379074912	transport
379098935	transport
379099170	other biological processes
379088587	other biological processes
379097175	developmental processes
379099344	cell organization and biogenesis
379100050	protein metabolism
379111607	signal transduction
379110885	RNA metabolism
379106429	signal transduction
379082020	protein metabolism
379077998	other metabolic processes
379104146	cell adhesion
379091818	DNA metabolism
379107873	other biological processes
379090390	RNA metabolism
379104652	RNA metabolism
379122886	other biological processes
379086084	developmental processes
379089895	transport
379114415	other metabolic processes
379103771	protein metabolism
379073525	other metabolic processes
379116999	RNA metabolism
379085212	RNA metabolism
379107693	protein metabolism
379087173	RNA metabolism
379118960	RNA metabolism
379122147	developmental processes
379091097	other metabolic processes
379105361	other biological processes
379119351	cell organization and biogenesis
379113841	transport
379118255	RNA metabolism
379074827	developmental processes
379075722	signal transduction
379081596	stress response
379123788	developmental processes
379094645	other metabolic processes
379107527	protein metabolism
379084495	cell adhesion
379075008	other biological processes
379076978	signal transduction
379088060	other biological processes
379114297	signal transduction
379094875	other biological processes
379074975	cell cycle and proliferation
379108602	other biological processes
379120675	stress response
379125596	cell organization and biogenesis
379076815	other biological processes
379113041	signal transduction
379111785	signal transduction
379086860	signal transduction
379081239	other metabolic processes
379124144	DNA metabolism
379101329	cell organization and biogenesis
379075510	other metabolic processes
379108568	signal transduction
379102893	DNA metabolism
379100001	RNA metabolism
379092056	protein metabolism
379105894	cell-cell signaling
379100755	protein metabolism
379094888	signal transduction
379121667	signal transduction
379078727	other metabolic processes
379109307	other biological processes
379090800	protein metabolism
379108526	cell cycle and proliferation
379087353	other metabolic processes
379103088	transport
379089314	other metabolic processes
379120411	signal transduction
379088765	other biological processes
379080475	transport
379112632	other metabolic processes
379085548	other biological processes
379092531	other metabolic processes
379076083	developmental processes
379088609	other metabolic processes
379103769	RNA metabolism
379090570	other metabolic processes
379096821	protein metabolism
379091339	protein metabolism
379101960	cell-cell signaling
379106026	cell cycle and proliferation
379098077	protein metabolism
379100038	protein metabolism
379079315	other biological processes
379101944	developmental processes
379116851	cell organization and biogenesis
379103200	developmental processes
379091872	signal transduction
379108864	other metabolic processes
379086984	cell cycle and proliferation
379118243	RNA metabolism
379120020	transport
379079496	protein metabolism
379085546	other metabolic processes
379116092	signal transduction
379077814	cell organization and biogenesis
379091541	cell organization and biogenesis
379094709	other biological processes
379075853	cell organization and biogenesis
379096109	DNA metabolism
379074291	other biological processes
379092246	cell organization and biogenesis
379113614	other biological processes
379101798	protein metabolism
379083034	other metabolic processes
379076261	signal transduction
379117490	other metabolic processes
379103759	protein metabolism
379118195	other metabolic processes
379104472	cell-cell signaling
379093453	other biological processes
379123131	cell organization and biogenesis
379094288	cell adhesion
379103128	other biological processes
379079502	signal transduction
379076570	cell organization and biogenesis
379081291	protein metabolism
379092331	other biological processes
379111554	other metabolic processes
379082844	other metabolic processes
379107471	death
379096654	cell organization and biogenesis
379120730	other biological processes
379092963	cell organization and biogenesis
379075908	other biological processes
379096800	cell adhesion
379099871	cell organization and biogenesis
379097910	cell organization and biogenesis
379089746	cell organization and biogenesis
379101872	other biological processes
379125233	signal transduction
379114296	other biological processes
379095036	developmental processes
379094657	other metabolic processes
379094532	signal transduction
379111831	other biological processes
379092880	other metabolic processes
379074603	other metabolic processes
379094113	transport
379124102	other metabolic processes
379088958	other metabolic processes
379074358	cell adhesion
379084354	protein metabolism
379083385	other biological processes
379087234	cell organization and biogenesis
379104569	other metabolic processes
379105747	signal transduction
379097399	other biological processes
379085978	cell organization and biogenesis
379080677	cell-cell signaling
379120760	signal transduction
379116675	protein metabolism
379097894	protein metabolism
379102483	developmental processes
379119504	signal transduction
379118433	RNA metabolism
379124332	other biological processes
379119629	other metabolic processes
379088282	signal transduction
379119457	developmental processes
379103360	other metabolic processes
379101111	protein metabolism
379089663	other metabolic processes
379076990	developmental processes
379121650	RNA metabolism
379125588	other biological processes
379118248	signal transduction
379103586	RNA metabolism
379116021	cell organization and biogenesis
379092170	transport
379108063	other biological processes
379087026	signal transduction
379101076	stress response
379090581	developmental processes
379090071	protein metabolism
379118848	DNA metabolism
379074460	protein metabolism
379088815	protein metabolism
