ContigID	GOSlim_bin
Contig_14973	RNA metabolism
Contig_35589	protein metabolism
F66KHFO02H5KJ7	other biological processes
Contig_26141	cell organization and biogenesis
F66KHFO02HZZ98	protein metabolism
Contig_13030	cell organization and biogenesis
F66KHFO01E10OU	signal transduction
Contig_3098	cell organization and biogenesis
Contig_18260	other metabolic processes
F66KHFO01CQFCF	transport
Contig_26972	transport
F66KHFO02I7XH8	other biological processes
F66KHFO01EHLVP	DNA metabolism
Contig_15316	transport
Contig_19280	protein metabolism
Contig_22391	transport
Contig_39944	cell cycle and proliferation
F66KHFO01EOAFH	other biological processes
Contig_38443	other biological processes
Contig_29984	RNA metabolism
Contig_23343	other metabolic processes
F66KHFO02IVOMI	other biological processes
Contig_26980	cell cycle and proliferation
Contig_13770	other biological processes
Contig_38475	other metabolic processes
F66KHFO02F3098	cell organization and biogenesis
Contig_13560	protein metabolism
Contig_2782	other biological processes
F66KHFO02FSG4V	RNA metabolism
F66KHFO01DOC3G	other biological processes
F66KHFO01CHKQC	developmental processes
F66KHFO02IIDTJ	developmental processes
Contig_11691	cell cycle and proliferation
Contig_32490	other metabolic processes
F66KHFO01DAX8M	RNA metabolism
Contig_39879	transport
Contig_28965	cell organization and biogenesis
Contig_6523	other biological processes
Contig_19689	RNA metabolism
Contig_11162	protein metabolism
Contig_26639	death
Contig_31231	protein metabolism
Contig_10110	signal transduction
F66KHFO02IENZW	other biological processes
Contig_4313	other biological processes
Contig_37877	death
Contig_11824	other metabolic processes
F66KHFO01DF9S7	other biological processes
Contig_6182	RNA metabolism
Contig_26392	stress response
F66KHFO01CP1S7	other biological processes
F66KHFO02HAMAK	cell organization and biogenesis
Contig_12493	death
F66KHFO02ISTLA	transport
Contig_17395	other biological processes
Contig_29609	cell organization and biogenesis
Contig_34700	stress response
Contig_30784	other biological processes
Contig_30135	RNA metabolism
Contig_10016	other biological processes
Contig_32664	stress response
F66KHFO02FK57S	other metabolic processes
Contig_22612	other metabolic processes
F66KHFO01CM181	RNA metabolism
Contig_4993	other biological processes
F66KHFO01CL20J	transport
Contig_11107	other metabolic processes
Contig_38678	RNA metabolism
F66KHFO01B1VJD	other biological processes
F66KHFO01B2LJZ	other metabolic processes
CCHX13553_b1_c	other biological processes
F66KHFO02FJIDU	signal transduction
F66KHFO01DF7VZ	cell adhesion
F66KHFO01BWVIR	death
F66KHFO02HXMOB	other metabolic processes
F66KHFO01D7HC0	cell organization and biogenesis
F66KHFO02IH9NB	protein metabolism
Contig_25365	other biological processes
Contig_10466	other biological processes
Contig_8753	other biological processes
F66KHFO02JZND7	cell cycle and proliferation
Contig_40743	transport
F66KHFO02JNFD7	cell organization and biogenesis
Contig_22667	stress response
Contig_28617	other metabolic processes
Contig_14550	other biological processes
Contig_5280	protein metabolism
F66KHFO02H2CEV	other metabolic processes
Contig_38932	cell organization and biogenesis
Contig_32345	protein metabolism
Contig_7220	other biological processes
Contig_32874	protein metabolism
Contig_8506	cell-cell signaling
Contig_11445	other biological processes
Contig_3744	other biological processes
F66KHFO01DBA8X	other biological processes
F66KHFO02G2QQD	other metabolic processes
Contig_28767	other biological processes
Contig_37870	signal transduction
Contig_30346	transport
Contig_23633	stress response
Contig_12047	cell cycle and proliferation
F66KHFO01EQ1SO	cell adhesion
F66KHFO01DM2RD	RNA metabolism
Contig_30534	signal transduction
Contig_16819	stress response
F66KHFO02GVQKJ	other biological processes
Contig_29451	cell organization and biogenesis
F66KHFO02IILCR	cell organization and biogenesis
Contig_42056	death
F66KHFO01DVX1O	other biological processes
Contig_40975	other metabolic processes
Contig_17845	protein metabolism
Contig_41300	other biological processes
Contig_6191	cell organization and biogenesis
Contig_14618	cell organization and biogenesis
Contig_11432	other metabolic processes
F66KHFO01C1DIF	death
Contig_8838	stress response
Contig_13690	DNA metabolism
F66KHFO01EWYP1	cell adhesion
Contig_9747	cell organization and biogenesis
F66KHFO01D6PJC	signal transduction
F66KHFO02GALN4	other biological processes
Contig_32069	cell-cell signaling
F66KHFO02IZNMR	stress response
Contig_25513	cell organization and biogenesis
Contig_37080	stress response
F66KHFO01D4821	RNA metabolism
Contig_35739	protein metabolism
F66KHFO01DXVJ3	transport
Contig_42277	protein metabolism
F66KHFO02GWAML	other metabolic processes
F66KHFO01D68CH	other biological processes
F66KHFO02GW7R5	other biological processes
Contig_26313	other metabolic processes
Contig_15983	signal transduction
F66KHFO02HVOO5	transport
Contig_35316	transport
F66KHFO02H2SPO	DNA metabolism
F66KHFO01B6R98	other biological processes
Contig_19398	transport
F66KHFO02F5TEK	cell cycle and proliferation
Contig_26754	other biological processes
F66KHFO02INPWN	developmental processes
Contig_42269	RNA metabolism
CCHX8729_b1_c	developmental processes
F66KHFO01B2GOJ	other biological processes
F66KHFO01D3UHU	other biological processes
Contig_2079	RNA metabolism
Contig_10299	cell cycle and proliferation
Contig_8696	transport
F66KHFO02FJNYN	other biological processes
F66KHFO01DL8N4	cell cycle and proliferation
CAFF438_g1_c	transport
Contig_26347	RNA metabolism
F66KHFO02IDI60	transport
Contig_5346	transport
F66KHFO02IWEF2	transport
Contig_39892	transport
Contig_6998	other metabolic processes
Contig_28182	cell organization and biogenesis
Contig_12105	DNA metabolism
F66KHFO01DE5ZY	developmental processes
Contig_33128	protein metabolism
F66KHFO01DHBP2	protein metabolism
Contig_37995	protein metabolism
Contig_29780	death
F66KHFO01ERLJO	protein metabolism
Contig_35248	other metabolic processes
F66KHFO02GCSFA	other biological processes
Contig_7615	cell organization and biogenesis
F66KHFO02FRYIL	protein metabolism
F66KHFO01CROV4	developmental processes
Contig_35798	other biological processes
Contig_11490	cell adhesion
F66KHFO02HJ8TP	stress response
Contig_14225	RNA metabolism
Contig_18000	transport
Contig_23162	protein metabolism
Contig_17237	cell organization and biogenesis
Contig_35885	other metabolic processes
Contig_30225	death
F66KHFO02FS8OP	cell organization and biogenesis
Contig_39501	other biological processes
Contig_30460	cell organization and biogenesis
F66KHFO01DB8NZ	cell organization and biogenesis
F66KHFO02GQWPG	stress response
Contig_33052	other metabolic processes
Contig_24294	RNA metabolism
Contig_16205	other metabolic processes
F66KHFO02FHCO5	other biological processes
F66KHFO02FPBQK	signal transduction
Contig_38674	cell organization and biogenesis
F66KHFO02I00FT	other biological processes
F66KHFO01CQBTU	transport
Contig_28527	cell cycle and proliferation
Contig_22122	stress response
Contig_24990	other metabolic processes
Contig_21291	transport
Contig_23383	other biological processes
F66KHFO02G95IG	other metabolic processes
Contig_7318	other metabolic processes
Contig_13304	other biological processes
Contig_18353	other metabolic processes
Contig_20892	other biological processes
F66KHFO01AENIC	protein metabolism
F66KHFO02IYF1Q	other metabolic processes
Contig_160	RNA metabolism
Contig_25341	cell-cell signaling
F66KHFO01BPHX1	other biological processes
Contig_18280	cell organization and biogenesis
Contig_34888	other metabolic processes
Contig_17750	other metabolic processes
Contig_21121	death
Contig_24925	signal transduction
Contig_17395	developmental processes
F66KHFO02G5535	transport
Contig_29070	RNA metabolism
F66KHFO02H1GDQ	other metabolic processes
Contig_30521	transport
Contig_8083	other biological processes
F66KHFO02FZHSP	RNA metabolism
Contig_15569	transport
F66KHFO02GJ7BY	other biological processes
Contig_40797	other metabolic processes
Contig_2682	protein metabolism
F66KHFO01AEIVF	other metabolic processes
Contig_25949	other metabolic processes
Contig_1230	cell organization and biogenesis
Contig_26885	other metabolic processes
F66KHFO01DHWB0	cell organization and biogenesis
F66KHFO02HL9KK	other metabolic processes
Contig_5685	RNA metabolism
Contig_15226	stress response
F66KHFO01B4UYY	signal transduction
Contig_15076	other metabolic processes
CCHX8788_b1_c	protein metabolism
F66KHFO02GGWPU	other metabolic processes
F66KHFO02IT145	cell organization and biogenesis
Contig_25807	cell-cell signaling
Contig_10729	other biological processes
Contig_8768	cell cycle and proliferation
Contig_21942	other biological processes
F66KHFO02GNK2T	DNA metabolism
CCHX10376_b1_c	other biological processes
Contig_25643	transport
Contig_13586	other biological processes
Contig_14785	transport
Contig_27246	stress response
F66KHFO01EBGCG	other biological processes
Contig_20863	transport
F66KHFO01DGR54	signal transduction
Contig_23528	other metabolic processes
Contig_11849	DNA metabolism
Contig_39875	signal transduction
Contig_15416	transport
Contig_18531	protein metabolism
Contig_10958	developmental processes
Contig_27608	other biological processes
F66KHFO01B4LPL	other biological processes
Contig_11998	protein metabolism
Contig_36447	cell adhesion
F66KHFO01C4MNN	cell adhesion
F66KHFO01C1JVJ	developmental processes
Contig_41369	stress response
Contig_5319	cell organization and biogenesis
F66KHFO01CHKCD	cell organization and biogenesis
Contig_7285	other biological processes
Contig_17522	developmental processes
Contig_41633	transport
Contig_10233	cell cycle and proliferation
F66KHFO02ILBYQ	cell cycle and proliferation
Contig_8364	stress response
Contig_26000	transport
Contig_29782	cell adhesion
Contig_42082	other metabolic processes
F66KHFO02JTG9L	signal transduction
Contig_6263	protein metabolism
Contig_25383	protein metabolism
Contig_18818	other metabolic processes
Contig_15759	signal transduction
Contig_10416	RNA metabolism
F66KHFO02ILNN3	protein metabolism
Contig_20409	other biological processes
Contig_15406	death
Contig_33212	other biological processes
F66KHFO02J2NJR	cell organization and biogenesis
Contig_15890	cell-cell signaling
Contig_12462	other biological processes
Contig_33653	signal transduction
F66KHFO01CQZ0Y	other biological processes
Contig_20917	stress response
F66KHFO02IJH4F	other metabolic processes
Contig_24586	other metabolic processes
Contig_37871	transport
Contig_40654	cell organization and biogenesis
F66KHFO02FZXVL	cell organization and biogenesis
F66KHFO01AQ7JW	cell organization and biogenesis
Contig_13204	stress response
Contig_36713	transport
Contig_30413	transport
Contig_38413	transport
Contig_3496	death
Contig_19344	RNA metabolism
F66KHFO01ATYBQ	other biological processes
Contig_28146	developmental processes
F66KHFO01BW86N	other metabolic processes
Contig_801	cell cycle and proliferation
Contig_11196	transport
Contig_21078	protein metabolism
Contig_41786	other biological processes
Contig_2650	cell cycle and proliferation
Contig_41032	cell organization and biogenesis
Contig_31792	other metabolic processes
F66KHFO01AY3MS	cell adhesion
Contig_10646	other biological processes
F66KHFO02FPFJF	other metabolic processes
Contig_25846	cell organization and biogenesis
F66KHFO01A3XD2	cell organization and biogenesis
Contig_40435	signal transduction
Contig_7430	protein metabolism
F66KHFO02GORU6	cell cycle and proliferation
F66KHFO02JT4BZ	other biological processes
Contig_21016	cell organization and biogenesis
F66KHFO01AUDMD	RNA metabolism
F66KHFO02FPSW4	cell organization and biogenesis
Contig_24032	other biological processes
F66KHFO02F1HUJ	other metabolic processes
Contig_36699	other biological processes
Contig_27781	cell organization and biogenesis
F66KHFO02JPQVK	transport
Contig_29199	signal transduction
Contig_38727	RNA metabolism
F66KHFO02HYQ9E	other biological processes
F66KHFO02FRMQL	protein metabolism
Contig_8274	other metabolic processes
F66KHFO01EVG0I	protein metabolism
Contig_4662	death
F66KHFO02IBRAR	other metabolic processes
Contig_12857	other biological processes
Contig_15680	other biological processes
Contig_37296	developmental processes
Contig_14694	other biological processes
F66KHFO02JEFTO	other biological processes
Contig_12754	cell organization and biogenesis
Contig_37936	other metabolic processes
F66KHFO01DVWKU	developmental processes
Contig_37762	DNA metabolism
F66KHFO02HYV6H	developmental processes
Contig_28230	stress response
Contig_40267	transport
F66KHFO02IO9FF	RNA metabolism
Contig_25331	developmental processes
Contig_38446	protein metabolism
F66KHFO02IL96O	RNA metabolism
Contig_34669	protein metabolism
Contig_32709	cell cycle and proliferation
Contig_35603	cell organization and biogenesis
Contig_11623	transport
F66KHFO01CMQ9P	transport
Contig_38686	signal transduction
Contig_27862	other biological processes
CCHX5770_b1_c	other biological processes
F66KHFO02JOTOU	protein metabolism
F66KHFO01ADK9J	DNA metabolism
Contig_18637	other biological processes
Contig_26946	developmental processes
Contig_35870	developmental processes
Contig_16149	signal transduction
Contig_40825	cell organization and biogenesis
Contig_32245	other metabolic processes
F66KHFO02HVO38	other metabolic processes
F66KHFO02GOHEA	other metabolic processes
F66KHFO01B5T0W	signal transduction
Contig_5310	developmental processes
Contig_2067	developmental processes
Contig_4149	other biological processes
F66KHFO02HSX4L	other metabolic processes
Contig_5520	other biological processes
Contig_29808	other metabolic processes
Contig_11960	other biological processes
F66KHFO01EKLQB	protein metabolism
Contig_25393	cell organization and biogenesis
F66KHFO02FUZ2K	RNA metabolism
F66KHFO01BZRLT	cell cycle and proliferation
Contig_18071	cell cycle and proliferation
F66KHFO01D3R0F	stress response
Contig_1206	other biological processes
F66KHFO01DEIOR	other biological processes
Contig_19228	transport
F66KHFO01BFPMQ	other metabolic processes
F66KHFO01EY5FN	transport
F66KHFO01DM29D	developmental processes
F66KHFO02GPTU6	signal transduction
F66KHFO02JFWRX	cell adhesion
Contig_4351	other biological processes
Contig_31003	cell organization and biogenesis
Contig_37565	developmental processes
F66KHFO01EDW61	other metabolic processes
Contig_7968	DNA metabolism
F66KHFO02ILBXI	other biological processes
AOKF1903_g2_c	cell organization and biogenesis
Contig_30117	other biological processes
Contig_27374	cell organization and biogenesis
Contig_11735	cell organization and biogenesis
F66KHFO01EDS1F	cell organization and biogenesis
Contig_30794	cell cycle and proliferation
Contig_37993	other biological processes
Contig_20176	other metabolic processes
Contig_17970	other metabolic processes
F66KHFO02IELCU	other biological processes
Contig_9223	other biological processes
Contig_39264	protein metabolism
F66KHFO02GCR98	death
F66KHFO02JFQ5C	cell organization and biogenesis
Contig_37716	other biological processes
Contig_3340	cell organization and biogenesis
F66KHFO01AHIJL	developmental processes
F66KHFO02HVSIY	cell organization and biogenesis
Contig_17945	other biological processes
Contig_38783	protein metabolism
F66KHFO01E15C5	other metabolic processes
F66KHFO01BK2O0	RNA metabolism
F66KHFO02H3UCX	other metabolic processes
Contig_29883	death
Contig_41510	other biological processes
F66KHFO01B1TLD	other biological processes
Contig_39438	protein metabolism
Contig_14210	RNA metabolism
F66KHFO02H2HHV	other metabolic processes
Contig_10902	RNA metabolism
CCHX10014_b1_c	protein metabolism
F66KHFO01CBWQ4	RNA metabolism
Contig_40265	protein metabolism
F66KHFO02IEY2Q	other metabolic processes
Contig_1220	other metabolic processes
Contig_12126	other biological processes
F66KHFO01AQ2QA	developmental processes
F66KHFO01BGRS8	signal transduction
Contig_25505	other metabolic processes
Contig_13131	protein metabolism
Contig_19245	other metabolic processes
F66KHFO02JQPVE	transport
Contig_17261	protein metabolism
Contig_5224	signal transduction
Contig_23064	other biological processes
Contig_6028	cell cycle and proliferation
Contig_22449	cell organization and biogenesis
Contig_4249	other biological processes
F66KHFO02HYQ9E	other metabolic processes
Contig_3750	other biological processes
Contig_20872	signal transduction
Contig_37623	other metabolic processes
Contig_27599	RNA metabolism
Contig_21228	other metabolic processes
Contig_2055	cell organization and biogenesis
Contig_15883	cell cycle and proliferation
F66KHFO01EFF6P	other metabolic processes
F66KHFO01C5JBY	RNA metabolism
CAFB2170_b1_c	cell organization and biogenesis
Contig_22513	transport
Contig_29675	developmental processes
Contig_11519	transport
Contig_15767	protein metabolism
Contig_14477	RNA metabolism
Contig_18799	death
F66KHFO01EIYJJ	death
F66KHFO02JYF1L	developmental processes
F66KHFO01BWZR4	protein metabolism
Contig_11027	protein metabolism
Contig_39281	transport
F66KHFO01CZKI1	developmental processes
Contig_17217	cell adhesion
F66KHFO02JN2HT	signal transduction
F66KHFO01DB3ZL	transport
F66KHFO02HH33M	other biological processes
Contig_6920	other biological processes
Contig_38627	other biological processes
F66KHFO01DQNSI	DNA metabolism
F66KHFO02HXKIN	other metabolic processes
Contig_14688	transport
Contig_40407	developmental processes
F66KHFO01CLM6A	other metabolic processes
Contig_27249	cell organization and biogenesis
Contig_27398	RNA metabolism
Contig_8497	transport
F66KHFO02F85DG	other biological processes
Contig_28646	RNA metabolism
Contig_13876	other biological processes
F66KHFO01E06FW	other metabolic processes
F66KHFO02GKSD5	protein metabolism
CCHX3862_b1_c	protein metabolism
Contig_14991	other metabolic processes
Contig_34526	signal transduction
Contig_15851	cell organization and biogenesis
Contig_26516	developmental processes
F66KHFO01BLHEJ	RNA metabolism
F66KHFO02FMT6G	transport
CCHX11010_b1_c	other biological processes
F66KHFO02F1U6Q	other metabolic processes
Contig_34429	death
Contig_7676	other biological processes
Contig_29273	other metabolic processes
F66KHFO02HK6YU	developmental processes
Contig_17066	transport
F66KHFO02GZWLY	DNA metabolism
Contig_29456	cell organization and biogenesis
Contig_5193	other metabolic processes
Contig_7588	other biological processes
Contig_19547	developmental processes
F66KHFO01BIF3C	other biological processes
Contig_5845	stress response
Contig_1425	other metabolic processes
F66KHFO02HJM8J	cell-cell signaling
F66KHFO01AKBQB	protein metabolism
Contig_4096	other biological processes
Contig_12812	other metabolic processes
Contig_38031	signal transduction
Contig_14348	protein metabolism
Contig_30473	protein metabolism
F66KHFO02F04OI	transport
Contig_10163	other biological processes
Contig_36082	other biological processes
Contig_7970	protein metabolism
Contig_6179	protein metabolism
Contig_40894	stress response
Contig_14628	cell-cell signaling
Contig_8963	other biological processes
F66KHFO01C5MLE	RNA metabolism
Contig_27132	signal transduction
F66KHFO02FXPP2	transport
Contig_39611	signal transduction
F66KHFO02GHUGX	protein metabolism
F66KHFO01DN5PP	cell cycle and proliferation
Contig_23780	RNA metabolism
Contig_29737	transport
Contig_42223	cell organization and biogenesis
Contig_15871	stress response
Contig_31006	cell organization and biogenesis
Contig_15642	cell organization and biogenesis
Contig_39478	other metabolic processes
Contig_15106	other biological processes
F66KHFO01B20F6	RNA metabolism
F66KHFO01DSZJL	other metabolic processes
F66KHFO02IDPNH	stress response
F66KHFO02GHNWL	developmental processes
Contig_21448	stress response
CCHX2458_b1_c	other metabolic processes
Contig_17325	cell organization and biogenesis
CCHX2360_b1_c	cell cycle and proliferation
Contig_42588	other biological processes
F66KHFO01DVBP4	cell organization and biogenesis
F66KHFO01AH69F	cell-cell signaling
Contig_6806	death
Contig_12817	other biological processes
Contig_2251	transport
F66KHFO01BYR41	other metabolic processes
F66KHFO01DYZ56	transport
Contig_40091	protein metabolism
F66KHFO02JW3UU	DNA metabolism
Contig_7723	other metabolic processes
F66KHFO02HIQOR	protein metabolism
Contig_4145	other metabolic processes
Contig_3000	developmental processes
Contig_19355	transport
Contig_26515	other metabolic processes
F66KHFO02GK9PP	transport
Contig_30131	other metabolic processes
Contig_2811	cell organization and biogenesis
F66KHFO02FM2AD	other biological processes
Contig_3651	signal transduction
F66KHFO01AQF8G	other metabolic processes
F66KHFO02HG89X	signal transduction
F66KHFO02FU9DD	other biological processes
Contig_13905	protein metabolism
Contig_40434	cell organization and biogenesis
F66KHFO02JJTBX	death
Contig_40989	other biological processes
Contig_25147	transport
Contig_14629	RNA metabolism
F66KHFO01BS56H	cell adhesion
Contig_41925	cell-cell signaling
Contig_23370	developmental processes
F66KHFO02FJ8L8	protein metabolism
F66KHFO02IMKEX	signal transduction
Contig_5724	DNA metabolism
Contig_11466	DNA metabolism
Contig_15270	cell organization and biogenesis
F66KHFO02GRIZI	other biological processes
F66KHFO02FZX4W	signal transduction
CCHX12427_b1_c	other metabolic processes
Contig_16920	other metabolic processes
CAFB1316_b2_c	transport
Contig_31681	transport
Contig_22875	signal transduction
Contig_12773	death
Contig_37383	protein metabolism
Contig_424	signal transduction
F66KHFO01ES3IW	developmental processes
Contig_32732	developmental processes
F66KHFO01ARVL3	RNA metabolism
Contig_11291	cell cycle and proliferation
F66KHFO02H4XAS	transport
Contig_235	transport
Contig_25775	RNA metabolism
F66KHFO02IWCUT	death
F66KHFO02IBWH1	other biological processes
Contig_18485	RNA metabolism
F66KHFO01BMBP4	stress response
F66KHFO02IBHGF	developmental processes
Contig_25732	protein metabolism
F66KHFO01E14VP	cell-cell signaling
Contig_7972	cell organization and biogenesis
F66KHFO02H0PH3	protein metabolism
F66KHFO02JK4NA	other biological processes
F66KHFO01DUKXW	other biological processes
F66KHFO01D0UK0	other metabolic processes
Contig_26594	stress response
Contig_8976	protein metabolism
Contig_4429	other biological processes
Contig_38292	cell-cell signaling
Contig_37246	stress response
Contig_33914	other biological processes
Contig_39437	developmental processes
CAWS1145_b1_c	RNA metabolism
Contig_41340	protein metabolism
Contig_16957	cell organization and biogenesis
Contig_27780	stress response
Contig_9742	cell organization and biogenesis
Contig_18228	protein metabolism
Contig_29782	developmental processes
F66KHFO02J4191	developmental processes
Contig_42120	RNA metabolism
Contig_26959	protein metabolism
Contig_36537	other metabolic processes
Contig_3225	other biological processes
F66KHFO02JD9OX	transport
F66KHFO02JS58J	stress response
Contig_9525	cell-cell signaling
Contig_11903	other metabolic processes
Contig_13990	RNA metabolism
Contig_24486	RNA metabolism
Contig_2415	cell organization and biogenesis
F66KHFO01DMJR2	death
F66KHFO01BC575	RNA metabolism
Contig_26909	other metabolic processes
Contig_28347	protein metabolism
F66KHFO01B3JLB	other metabolic processes
Contig_11749	protein metabolism
Contig_25331	cell adhesion
F66KHFO02HYAA1	cell cycle and proliferation
Contig_17181	other metabolic processes
Contig_22533	other metabolic processes
F66KHFO01DWBXY	protein metabolism
F66KHFO01AOK8P	other biological processes
F66KHFO01EVW24	transport
Contig_35191	death
Contig_12295	cell organization and biogenesis
Contig_21858	other biological processes
Contig_22552	protein metabolism
Contig_14991	other biological processes
Contig_5077	other metabolic processes
Contig_5034	death
Contig_13633	cell cycle and proliferation
F66KHFO01DDRLW	stress response
F66KHFO01EFUQZ	other metabolic processes
Contig_35876	cell cycle and proliferation
F66KHFO02GBJU9	other biological processes
Contig_8612	cell organization and biogenesis
F66KHFO02HMHD5	cell-cell signaling
Contig_26350	cell organization and biogenesis
Contig_32941	signal transduction
Contig_19642	transport
F66KHFO01CFYT9	DNA metabolism
F66KHFO02HKPNH	RNA metabolism
F66KHFO01BILKT	protein metabolism
F66KHFO02G3CS3	developmental processes
Contig_25324	other metabolic processes
Contig_35785	other metabolic processes
Contig_13370	other biological processes
Contig_36916	signal transduction
Contig_35954	other biological processes
Contig_15232	RNA metabolism
F66KHFO01AGGBI	other metabolic processes
F66KHFO01ES3IW	protein metabolism
Contig_36133	cell organization and biogenesis
Contig_11624	cell organization and biogenesis
Contig_24927	transport
Contig_4911	death
Contig_15915	other metabolic processes
Contig_23698	developmental processes
Contig_14311	developmental processes
Contig_11710	cell organization and biogenesis
Contig_30329	transport
Contig_31943	developmental processes
Contig_15260	transport
F66KHFO01AL7C8	protein metabolism
Contig_11888	RNA metabolism
Contig_5150	other biological processes
Contig_23675	cell organization and biogenesis
Contig_28963	developmental processes
Contig_23904	other metabolic processes
Contig_38211	other metabolic processes
F66KHFO02H81K1	stress response
F66KHFO02GJ0NI	signal transduction
Contig_17503	developmental processes
Contig_37149	cell organization and biogenesis
Contig_18241	protein metabolism
F66KHFO01C0AJJ	cell organization and biogenesis
F66KHFO02GPHGM	signal transduction
Contig_35125	other biological processes
CCHX6831_b1_c	RNA metabolism
Contig_10015	signal transduction
Contig_29184	transport
F66KHFO02FL9DV	cell cycle and proliferation
F66KHFO02HWSDP	transport
Contig_4756	other biological processes
Contig_1721	cell organization and biogenesis
F66KHFO02JCUZI	developmental processes
F66KHFO02HOEVF	protein metabolism
Contig_23845	protein metabolism
F66KHFO01AOQDR	signal transduction
Contig_15588	transport
Contig_36219	other biological processes
F66KHFO01EAW2R	transport
F66KHFO02JIVNQ	other biological processes
Contig_14802	DNA metabolism
Contig_38063	signal transduction
Contig_3000	protein metabolism
F66KHFO02FQ9EP	signal transduction
Contig_3974	other biological processes
F66KHFO02JDL2G	other biological processes
F66KHFO01AR92Y	other biological processes
F66KHFO02GIOXG	developmental processes
F66KHFO02GT6AL	other biological processes
Contig_24353	other biological processes
F66KHFO02H9KT1	cell organization and biogenesis
F66KHFO01DNIJO	other biological processes
F66KHFO02G6BGV	stress response
Contig_40292	other biological processes
Contig_14754	signal transduction
F66KHFO01DKT6E	other biological processes
Contig_20268	cell organization and biogenesis
Contig_10496	RNA metabolism
Contig_27971	other biological processes
Contig_42276	signal transduction
Contig_34533	other biological processes
F66KHFO02HXZEV	DNA metabolism
F66KHFO02J0ATI	protein metabolism
F66KHFO01ANS2B	DNA metabolism
Contig_27539	signal transduction
F66KHFO01C2IA8	transport
Contig_9445	other biological processes
Contig_11626	signal transduction
Contig_21160	other biological processes
F66KHFO02GRZOP	cell organization and biogenesis
Contig_7123	other metabolic processes
Contig_27578	other biological processes
F66KHFO01EKP4K	developmental processes
Contig_41094	DNA metabolism
Contig_5521	RNA metabolism
Contig_21086	cell organization and biogenesis
Contig_8732	transport
F66KHFO01BAA8Z	death
Contig_34638	other biological processes
Contig_42325	other biological processes
F66KHFO01A5OLS	DNA metabolism
Contig_9977	transport
F66KHFO02HZKO1	transport
Contig_28003	cell cycle and proliferation
Contig_23807	other biological processes
Contig_15011	cell organization and biogenesis
F66KHFO01CTYFN	transport
F66KHFO02IITVY	cell adhesion
Contig_41730	cell organization and biogenesis
Contig_26368	RNA metabolism
Contig_19551	protein metabolism
F66KHFO02GNCDT	cell-cell signaling
Contig_11205	developmental processes
F66KHFO02JGBBI	RNA metabolism
Contig_3823	DNA metabolism
Contig_42221	signal transduction
Contig_26215	other biological processes
F66KHFO01BZBV1	developmental processes
F66KHFO01A0P5C	developmental processes
Contig_4127	other metabolic processes
F66KHFO02IC4CU	transport
F66KHFO01BMCFI	other metabolic processes
Contig_34733	RNA metabolism
F66KHFO01BY5DC	other biological processes
F66KHFO02FHOLQ	cell organization and biogenesis
Contig_2420	developmental processes
Contig_6075	other biological processes
F66KHFO01AJSHN	signal transduction
Contig_42277	developmental processes
F66KHFO01A9BSG	signal transduction
F66KHFO01DIWML	cell cycle and proliferation
F66KHFO02IZZ2T	protein metabolism
F66KHFO02FT56L	other biological processes
F66KHFO02H5COV	cell organization and biogenesis
Contig_36650	cell cycle and proliferation
Contig_23343	other biological processes
Contig_8799	RNA metabolism
F66KHFO01CUCW4	signal transduction
Contig_32176	other metabolic processes
F66KHFO02IOE2U	cell organization and biogenesis
Contig_34160	other metabolic processes
Contig_5576	other metabolic processes
Contig_7019	other biological processes
Contig_23934	other biological processes
Contig_19169	other biological processes
Contig_30673	protein metabolism
F66KHFO01AXFXM	DNA metabolism
CCHX9247_b1_c	transport
Contig_31093	other metabolic processes
Contig_41504	transport
Contig_14679	RNA metabolism
Contig_21558	signal transduction
Contig_30450	death
Contig_3029	protein metabolism
F66KHFO01BWOGA	RNA metabolism
F66KHFO01BWDYF	transport
Contig_11713	RNA metabolism
F66KHFO02F41C2	protein metabolism
Contig_16922	other metabolic processes
F66KHFO01EIYJJ	developmental processes
F66KHFO01B4UYY	developmental processes
F66KHFO01CCXNQ	cell adhesion
Contig_38185	cell organization and biogenesis
Contig_41498	transport
Contig_18417	RNA metabolism
F66KHFO01BH9AR	RNA metabolism
Contig_17323	other biological processes
Contig_40487	signal transduction
Contig_32175	developmental processes
Contig_1574	RNA metabolism
Contig_5077	other biological processes
Contig_7335	signal transduction
F66KHFO01AF5NH	other biological processes
F66KHFO01D69O0	protein metabolism
F66KHFO02HSQHO	signal transduction
F66KHFO01DZUC6	cell organization and biogenesis
Contig_2063	RNA metabolism
F66KHFO01C0CFM	other metabolic processes
F66KHFO02GMVDZ	stress response
Contig_15787	other metabolic processes
CCHX2144_b1_c	developmental processes
F66KHFO02IC2EC	other metabolic processes
Contig_8672	death
F66KHFO01CJ7FN	transport
Contig_30042	stress response
Contig_6713	cell adhesion
Contig_11112	signal transduction
Contig_21898	cell organization and biogenesis
Contig_22937	cell organization and biogenesis
F66KHFO02IF04T	signal transduction
Contig_38946	transport
Contig_8234	other biological processes
Contig_8648	other biological processes
F66KHFO01CUAY6	cell-cell signaling
F66KHFO02HXCAV	cell-cell signaling
Contig_1906	developmental processes
Contig_343	developmental processes
Contig_9186	other metabolic processes
Contig_41043	other biological processes
Contig_38065	cell adhesion
F66KHFO02HK6YU	cell cycle and proliferation
Contig_15406	developmental processes
F66KHFO01APO0I	other metabolic processes
